date,ebene1,ebene2,ebene3,bestand,fluss
2013-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,589.6,
2014-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,589.2,
2014-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,586.7,
2014-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,589.8,
2014-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,587.7,
2015-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,584.4,
2015-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,579.7,
2015-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,576.7,
2015-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,576.6,
2016-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,575.1,
2016-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,570.9,
2016-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,568.4,
2016-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,569.3,
2017-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,568.2,
2017-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,566.7,
2017-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,564.1,
2017-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,564.6,
2018-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,563.1,
2018-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,561.1,
2018-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,559.5,
2018-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,560.6,
2019-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,563.9,
2019-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,564.8,
2019-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,561.5,
2019-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,558.1,
2020-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,548.1,
2020-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,547.1,
2020-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,545.1,
2020-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,545.7,
2021-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,547.7,
2021-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,548.2,
2021-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,546.6,
2021-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,547.2,
2022-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,545.6,
2022-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,541.6,
2022-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,532.6,
2022-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,521.8,
2023-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,497.3,
2023-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,474.9,
2023-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,455.1,
2023-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,438.4,
2024-01-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,424.2,
2024-04-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,413.2,
2024-07-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,405.7,
2024-10-01,Einlagen,Spareinlagen und Sparbriefe,Spareinlagen,399.7,
2000-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,72.5,
2000-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,72.1,
2000-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,71.8,
2000-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,72.8,
2001-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,73.7,
2001-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,73.9,
2001-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,73.7,
2001-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,71.5,
2002-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,70.8,
2002-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,71.6,
2002-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,71.6,
2002-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,71.4,
2003-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,69.5,
2003-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,68.0,
2003-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,66.6,
2003-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,67.2,
2004-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,67.0,
2004-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,66.1,
2004-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,65.6,
2004-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,65.5,
2005-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,63.9,
2005-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,62.7,
2005-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,61.1,
2005-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,61.2,
2006-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,61.9,
2006-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,63.0,
2006-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,65.2,
2006-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,68.0,
2007-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,72.9,
2007-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,76.9,
2007-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,82.0,
2007-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,88.2,
2008-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,91.9,
2008-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,95.5,
2008-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,99.5,
2008-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,105.3,
2009-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,99.5,
2009-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,88.8,
2009-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,79.0,
2009-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,73.4,
2010-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,70.8,
2010-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,70.1,
2010-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,69.1,
2010-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,70.1,
2011-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,72.0,
2011-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,76.3,
2011-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,78.1,
2011-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,80.4,
2012-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,79.4,
2012-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,78.2,
2012-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,75.3,
2012-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,71.1,
2013-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,65.2,
2013-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,59.9,
2013-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,57.1,
2013-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,55.6,
2014-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,53.0,
2014-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,50.1,
2014-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,47.3,
2014-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,45.0,
2015-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,41.8,
2015-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,39.2,
2015-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,37.1,
2015-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,35.8,
2016-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,34.2,
2016-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,32.5,
2016-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,30.9,
2016-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,28.4,
2017-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,26.5,
2017-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,25.0,
2017-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,25.0,
2017-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,21.9,
2018-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,20.5,
2018-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,19.4,
2018-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,20.3,
2018-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,19.1,
2019-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,17.7,
2019-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,17.0,
2019-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,16.7,
2019-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,16.1,
2020-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,15.1,
2020-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,14.3,
2020-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,13.6,
2020-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,13.2,
2021-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,12.7,
2021-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,12.2,
2021-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,11.9,
2021-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,11.5,
2022-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,11.1,
2022-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,11.0,
2022-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,12.6,
2022-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,20.6,
2023-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,36.5,
2023-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,55.9,
2023-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,76.8,
2023-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,120.7,
2024-01-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,138.6,
2024-04-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,147.3,
2024-07-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,152.4,
2024-10-01,Einlagen,Spareinlagen und Sparbriefe,Sparbriefe,134.8,
2000-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,196.0,
2000-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,193.9,
2000-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,203.7,
2000-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,200.6,
2001-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,184.2,
2001-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,188.2,
2001-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,176.9,
2001-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,220.7,
2002-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,204.5,
2002-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,207.6,
2002-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,220.6,
2002-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,238.0,
2003-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,247.1,
2003-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,261.7,
2003-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,260.8,
2003-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,256.3,
2004-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,276.3,
2004-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,282.1,
2004-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,292.9,
2004-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,292.8,
2005-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,293.8,
2005-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,293.5,
2005-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,305.2,
2005-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,291.3,
2006-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,216.9,
2006-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,226.9,
2006-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,237.5,
2006-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,245.7,
2007-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,261.2,
2007-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,272.7,
2007-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,278.5,
2007-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,266.8,
2008-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,257.5,
2008-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,255.3,
2008-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,250.3,
2008-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,235.8,
2009-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,224.8,
2009-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,226.0,
2009-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,233.1,
2009-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,231.4,
2010-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,229.7,
2010-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,223.8,
2010-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,223.8,
2010-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,219.1,
2011-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,219.6,
2011-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,222.3,
2011-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,212.0,
2011-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,211.0,
2012-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,213.0,
2012-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,208.3,
2012-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,206.6,
2012-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,200.1,
2013-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,193.1,
2013-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,184.1,
2013-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,182.0,
2013-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,183.5,
2014-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,182.1,
2014-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,180.6,
2014-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,172.8,
2014-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,165.9,
2015-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,160.2,
2015-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,152.4,
2015-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,147.0,
2015-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,142.6,
2016-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,139.9,
2016-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,136.1,
2016-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,133.2,
2016-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,129.9,
2017-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,129.1,
2017-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,127.7,
2017-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,125.8,
2017-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,122.6,
2018-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,119.7,
2018-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,120.0,
2018-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,121.3,
2018-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,117.7,
2019-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,121.4,
2019-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,123.2,
2019-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,122.7,
2019-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,121.5,
2020-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,109.0,
2020-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,114.5,
2020-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,113.5,
2020-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,113.3,
2021-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,112.8,
2021-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,111.7,
2021-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,110.1,
2021-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,109.5,
2022-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,109.5,
2022-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,107.8,
2022-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,110.3,
2022-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,125.0,
2023-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,157.1,
2023-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,177.7,
2023-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,192.5,
2023-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,198.2,
2024-01-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,206.9,
2024-04-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,213.3,
2024-07-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,215.6,
2024-10-01,Wertpapiere,Schuldverschreibungen,Schuldverschreibungen,210.1,
2000-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,283.1,
2000-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,267.7,
2000-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,256.8,
2000-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,250.8,
2001-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,224.8,
2001-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,215.0,
2001-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,174.3,
2001-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,202.3,
2002-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,200.2,
2002-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,167.4,
2002-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,95.8,
2002-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,111.4,
2003-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,89.4,
2003-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,105.4,
2003-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,105.8,
2003-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,143.2,
2004-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,138.6,
2004-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,141.8,
2004-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,136.0,
2004-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,153.5,
2005-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,158.8,
2005-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,164.0,
2005-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,173.4,
2005-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,182.6,
2006-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,197.7,
2006-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,178.6,
2006-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,184.9,
2006-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,192.8,
2007-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,196.0,
2007-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,206.2,
2007-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,196.6,
2007-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,192.9,
2008-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,161.6,
2008-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,157.7,
2008-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,139.4,
2008-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,121.7,
2009-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,108.2,
2009-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,127.3,
2009-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,152.0,
2009-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,158.4,
2010-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,168.5,
2010-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,162.0,
2010-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,169.6,
2010-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,190.8,
2011-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,194.0,
2011-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,195.7,
2011-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,155.2,
2011-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,166.4,
2012-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,188.5,
2012-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,170.2,
2012-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,184.5,
2012-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,191.1,
2013-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,200.4,
2013-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,197.8,
2013-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,209.1,
2013-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,226.7,
2014-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,232.0,
2014-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,235.8,
2014-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,229.5,
2014-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,237.0,
2015-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,276.2,
2015-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,254.8,
2015-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,239.4,
2015-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,267.0,
2016-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,258.0,
2016-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,254.6,
2016-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,271.8,
2016-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,290.9,
2017-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,309.6,
2017-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,307.3,
2017-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,324.0,
2017-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,331.2,
2018-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,318.6,
