date,ebene1,ebene2,ebene3,bestand,fluss
2017-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.4
2017-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.5
2017-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,4.0
2017-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.8
2018-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,5.7
2018-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.8
2018-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,5.5
2018-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.8
2019-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,5.3
2019-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,3.1
2019-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,3.3
2019-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.3
2020-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,11.1
2020-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,12.8
2020-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,9.4
2020-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.1
2021-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.7
2021-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,5.7
2021-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.1
2021-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,11.6
2022-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.4
2022-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,7.7
2022-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.9
2022-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,3.7
2023-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-0.5
2023-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-0.2
2023-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.3
2023-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-1.6
2024-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.6
2024-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.8
2024-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.1
2024-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.5
2000-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.1
2000-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,5.7
2000-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.4
2000-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.6
2001-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.2
2001-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.6
2001-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-5.0
2001-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.2
2002-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-5.6
2002-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-6.3
2002-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-3.5
2002-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-9.1
2003-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-5.0
2003-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.3
2003-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.8
2003-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.4
2004-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.9
2004-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2004-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.7
2004-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2005-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2005-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2005-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2005-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2006-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2006-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.7
2006-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2006-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2007-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2007-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2007-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.9
2007-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-4.2
2008-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2008-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.9
2008-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-3.1
2008-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-11.4
2009-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.7
2009-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.3
2009-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2009-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2010-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2010-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2010-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.2
2010-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2011-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.7
2011-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.1
2011-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.9
2011-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.9
2012-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.2
2012-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.1
2012-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.1
2012-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.4
2013-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.4
2013-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2013-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.6
2013-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.6
2014-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2014-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.5
2014-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.0
2014-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.5
2015-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.0
2015-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2015-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.5
2015-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.2
2016-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.3
2016-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.5
2016-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.9
2016-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.1
2017-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.5
2017-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.4
2017-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.3
2017-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.6
2018-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.5
2018-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.5
2018-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.5
2018-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.4
2019-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.3
2019-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.1
2019-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.3
2019-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.7
2020-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.6
2020-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.5
2020-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,3.0
2020-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,2.1
2021-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.1
2021-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.2
2021-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.6
2021-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,3.5
2022-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.6
2022-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,0.0
2022-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.0
2022-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,1.7
2023-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.5
2023-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.2
2023-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.1
2023-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.5
2024-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-0.6
2024-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-1.3
2024-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-2.1
2024-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht börsennotierte Aktien,,-4.5
2000-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.9
2000-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.2
2000-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2000-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.1
2001-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.9
2001-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.9
2001-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2001-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2002-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.9
2002-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2002-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2002-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2003-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.9
2003-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2003-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2003-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2004-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.9
2004-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2004-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2004-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2005-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2005-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2005-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2005-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2006-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2006-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2006-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2006-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2007-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2007-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2007-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2007-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2008-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2008-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2008-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2008-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2009-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2009-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2009-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2009-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2010-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2010-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2010-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2010-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2011-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2011-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2011-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2011-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2012-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2012-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.7
2012-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2012-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2013-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2013-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2013-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.8
2013-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2014-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2014-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2014-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2014-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2015-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2015-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2015-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2015-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2016-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.5
2016-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.1
2016-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.1
2016-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.0
2017-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,-0.7
2017-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,-0.5
2017-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.9
2017-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.0
2018-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,-0.5
2018-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,-0.2
2018-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.6
2018-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,0.3
2019-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,3.1
2019-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,3.1
2019-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,3.5
2019-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.8
2020-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,2.2
2020-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,8.9
2020-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,5.2
2020-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,3.4
2021-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,8.0
2021-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,8.9
2021-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,7.7
2021-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,8.2
2022-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,6.5
2022-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,6.9
2022-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,7.1
2022-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,2.8
2023-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,3.5
2023-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,4.2
2023-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,2.4
2023-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.6
2024-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,1.6
2024-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,3.9
2024-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,8.1
2024-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Sonstige Anteilsrechte,,2.8
2000-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,20.4
2000-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,11.7
2000-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,9.4
2000-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,8.0
2001-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,18.2
2001-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,9.2
2001-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,7.7
2001-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,12.8
2002-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,15.7
2002-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,6.3
2002-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,8.6
2002-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,4.2
2003-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,18.6
2003-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,8.4
2003-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-0.5
2003-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-1.1
2004-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,4.2
2004-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,1.3
2004-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-0.3
2004-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-9.7
2005-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,6.7
2005-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,5.4
2005-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,7.2
2005-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-2.8
2006-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,2.3
2006-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-8.9
2006-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-4.1
2006-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-8.1
2007-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-7.8
2007-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-7.6
2007-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-8.5
2007-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-6.3
2008-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-7.2
2008-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-2.9
2008-07-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-7.8
2008-10-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-13.1
2009-01-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,-3.5
2009-04-01,Wertpapiere,Anteile an Investmentfonds,Anteile an Investmentfonds,,1.8
