date,ebene1,ebene2,ebene3,bestand,fluss
2005-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",39.3,
2005-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",39.4,
2006-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.9,
2006-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.5,
2006-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",43.0,
2006-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.8,
2007-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.9,
2007-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",40.9,
2007-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",40.0,
2007-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.9,
2008-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.0,
2008-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.0,
2008-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.1,
2008-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.1,
2009-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.2,
2009-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.4,
2009-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.6,
2009-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.9,
2010-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.7,
2010-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.5,
2010-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.4,
2010-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.3,
2011-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.5,
2011-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.7,
2011-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.9,
2011-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",41.9,
2012-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.2,
2012-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.6,
2012-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.9,
2012-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",43.3,
2013-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",43.9,
2013-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",44.6,
2013-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",45.4,
2013-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.1,
2014-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.5,
2014-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.8,
2014-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",47.2,
2014-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.1,
2015-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.8,
2015-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",47.4,
2015-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",48.1,
2015-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",48.8,
2016-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",49.1,
2016-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",49.4,
2016-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",49.7,
2016-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",50.2,
2017-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",51.3,
2017-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",52.4,
2017-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",53.5,
2017-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",54.2,
2018-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",38.8,
2018-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",38.0,
2018-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",36.8,
2018-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",34.9,
2019-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",40.6,
2019-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",40.2,
2019-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",40.0,
2019-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",37.1,
2020-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.1,
2020-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",47.1,
2020-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",47.5,
2020-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",43.5,
2021-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",48.5,
2021-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",50.3,
2021-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",48.1,
2021-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",51.3,
2022-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",51.7,
2022-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.8,
2022-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",42.6,
2022-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",38.3,
2023-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",45.9,
2023-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",46.3,
2023-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",44.4,
2023-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",48.7,
2024-01-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",52.1,
2024-04-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",52.3,
2024-07-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",50.8,
2024-10-01,Versicherungen,"Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme","Versicherungs-, Alterssicherungs- und Standardgarantie-Systeme",52.0,
2000-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,5.4,
2000-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,5.5,
2000-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,6.1,
2000-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,6.7,
2001-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,7.2,
2001-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,7.6,
2001-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,8.4,
2001-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,9.2,
2002-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,9.6,
2002-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,4.2,
2002-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,5.6,
2002-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,4.7,
2003-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,8.8,
2003-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,6.4,
2003-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,9.3,
2003-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,7.1,
2004-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,11.4,
2004-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,2.6,
2004-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,6.6,
2004-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,5.0,
2005-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,4.9,
2005-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,7.7,
2005-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,16.2,
2005-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,16.1,
2006-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,23.8,
2006-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,27.7,
2006-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,29.8,
2006-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,37.0,
2007-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,43.3,
2007-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,56.7,
2007-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,59.5,
2007-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,45.3,
2008-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,53.3,
2008-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,65.1,
2008-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,72.2,
2008-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,35.0,
2009-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,7.7,
2009-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,35.4,
2009-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,33.9,
2009-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,22.4,
2010-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,21.6,
2010-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,15.7,
2010-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,2.0,
2010-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,24.3,
2011-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,16.4,
2011-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,20.5,
2011-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,25.1,
2011-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,31.8,
2012-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,30.9,
2012-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,30.4,
2012-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,29.8,
2012-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,22.9,
2013-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,22.9,
2013-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,22.9,
2013-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,18.7,
2013-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,20.6,
2014-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,22.3,
2014-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,20.3,
2014-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,18.8,
2014-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,27.6,
2015-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,33.3,
2015-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,26.5,
2015-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,31.0,
2015-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,33.3,
2016-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,34.3,
2016-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,30.4,
2016-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,31.0,
2016-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,36.9,
2017-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,28.7,
2017-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,30.5,
2017-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,31.0,
2017-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,34.2,
2018-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,33.1,
2018-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,39.5,
2018-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,45.6,
2018-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,33.3,
2019-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,31.3,
2019-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,32.7,
2019-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,32.0,
2019-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,31.5,
2020-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,44.7,
2020-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,34.8,
2020-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,29.6,
2020-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,30.9,
2021-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,30.9,
2021-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,52.1,
2021-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,106.6,
2021-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,105.9,
2022-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,147.9,
2022-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,164.5,
2022-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,199.1,
2022-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,92.2,
2023-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,64.9,
2023-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,56.8,
2023-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,44.6,
2023-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,33.3,
2024-01-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,35.0,
2024-04-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,35.1,
2024-07-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,27.3,
2024-10-01,Wertpapiere,Finanzderivate und Mitarbeiteraktienoptionen,Finanzderivate und Mitarbeiteraktienoptionen,35.5,
2000-01-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,696.7,
2000-04-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,728.7,
2000-07-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,781.0,
2000-10-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,787.2,
2001-01-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,809.7,
2001-04-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,785.7,
2001-07-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,787.4,
2001-10-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,792.4,
2002-01-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,775.2,
2002-04-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,772.4,
2002-07-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,772.8,
2002-10-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,782.5,
2003-01-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,810.4,
2003-04-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,803.8,
2003-07-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,783.5,
2003-10-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,786.2,
2004-01-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,785.1,
2004-04-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,780.3,
2004-07-01,Versicherungen,Sonstige Forderungen,Sonstige Forderungen,779.5,
